epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,4263.49,0.92117,0.48747,0.85105,0.62781,0.35407,0.39257,0.2127,1.23324,0.62477,0.92294,0.00721372,0.00721372,0.00721372
180,4286.69,0.9194,0.4874,0.85038,0.62471,0.35363,0.39329,0.21317,1.2308,0.62483,0.92243,0.00718571,0.00718571,0.00718571
181,4310.68,0.92325,0.48607,0.85298,0.62217,0.35252,0.39141,0.21199,1.23126,0.62544,0.92233,0.00715761,0.00715761,0.00715761
182,4334.77,0.92013,0.48624,0.85044,0.62243,0.35151,0.38896,0.21034,1.22821,0.61845,0.92181,0.00712942,0.00712942,0.00712942
183,4357.87,0.9165,0.48554,0.85125,0.62028,0.3562,0.39131,0.2129,1.22237,0.61708,0.92018,0.00710116,0.00710116,0.00710116
184,4381.95,0.91918,0.48556,0.85134,0.61182,0.35822,0.39072,0.21184,1.22368,0.61196,0.92047,0.00707281,0.00707281,0.00707281
185,4405.89,0.92221,0.48832,0.85187,0.61408,0.35375,0.38922,0.21222,1.22554,0.61288,0.91868,0.00704439,0.00704439,0.00704439
186,4429.21,0.91994,0.48545,0.85201,0.62402,0.3552,0.38983,0.21198,1.22176,0.61342,0.92045,0.00701588,0.00701588,0.00701588
187,4453.51,0.92091,0.48987,0.85068,0.61485,0.35775,0.39332,0.21346,1.2236,0.61688,0.92104,0.0069873,0.0069873,0.0069873
188,4476.7,0.91975,0.48703,0.8532,0.61373,0.35681,0.39293,0.21351,1.2272,0.61793,0.92178,0.00695864,0.00695864,0.00695864
189,4500.83,0.9198,0.48643,0.85128,0.62085,0.35774,0.39157,0.21282,1.22128,0.61633,0.91974,0.00692991,0.00692991,0.00692991
190,4525.06,0.91107,0.4817,0.85067,0.62552,0.35771,0.39284,0.21365,1.22402,0.6141,0.92038,0.0069011,0.0069011,0.0069011
191,4548.24,0.91573,0.48198,0.85095,0.62062,0.35618,0.39214,0.21388,1.22212,0.61612,0.9211,0.00687222,0.00687222,0.00687222
192,4572.38,0.91343,0.48209,0.85132,0.62165,0.35663,0.39242,0.21329,1.22632,0.61423,0.92074,0.00684326,0.00684326,0.00684326
193,4595.73,0.91486,0.48433,0.85179,0.62824,0.35506,0.39199,0.213,1.22628,0.61232,0.92046,0.00681424,0.00681424,0.00681424
194,4619.89,0.90693,0.48097,0.84889,0.61971,0.35906,0.39211,0.21317,1.22333,0.612,0.91891,0.00678514,0.00678514,0.00678514
195,4643.08,0.9079,0.47854,0.8493,0.6259,0.35787,0.39236,0.21348,1.22123,0.61093,0.91935,0.00675598,0.00675598,0.00675598
196,4667.14,0.9083,0.48126,0.85031,0.6276,0.35713,0.39395,0.21346,1.22068,0.61318,0.91894,0.00672675,0.00672675,0.00672675
197,4690.41,0.90463,0.4788,0.849,0.624,0.35548,0.39398,0.21422,1.22291,0.61714,0.91996,0.00669746,0.00669746,0.00669746
198,4714.72,0.90716,0.47948,0.84895,0.61559,0.36185,0.3939,0.21385,1.22179,0.60867,0.91895,0.0066681,0.0066681,0.0066681
199,4738.01,0.9058,0.47859,0.84879,0.61602,0.36088,0.39463,0.21476,1.21473,0.61122,0.91823,0.00663867,0.00663867,0.00663867
200,4762.2,0.90321,0.47939,0.84895,0.62404,0.35581,0.39323,0.21396,1.21813,0.61169,0.91963,0.00660918,0.00660918,0.00660918
201,4785.53,0.9079,0.47788,0.84976,0.61895,0.35651,0.39079,0.21249,1.22237,0.60999,0.92135,0.00657963,0.00657963,0.00657963
202,4809.78,0.90249,0.47795,0.84942,0.62668,0.35463,0.39361,0.21427,1.22466,0.6123,0.92096,0.00655002,0.00655002,0.00655002
203,4833.07,0.89752,0.47232,0.84879,0.6177,0.35683,0.39522,0.21528,1.22426,0.61564,0.91991,0.00652036,0.00652036,0.00652036
204,4857.18,0.89829,0.4747,0.84815,0.62742,0.35588,0.3958,0.21532,1.22739,0.61514,0.92083,0.00649063,0.00649063,0.00649063
205,4880.45,0.90153,0.47675,0.84911,0.62421,0.35889,0.39421,0.21558,1.21784,0.60972,0.91957,0.00646085,0.00646085,0.00646085
206,4904.51,0.9004,0.47463,0.84884,0.61971,0.35986,0.39441,0.21526,1.21817,0.60943,0.91902,0.00643101,0.00643101,0.00643101
207,4927.78,0.902,0.4788,0.84827,0.61535,0.36194,0.39259,0.21333,1.2159,0.60657,0.91814,0.00640111,0.00640111,0.00640111
208,4951.83,0.89771,0.47494,0.84743,0.62076,0.36051,0.39398,0.21448,1.21854,0.60878,0.91937,0.00637116,0.00637116,0.00637116
209,4975.03,0.89249,0.4721,0.84704,0.6258,0.35446,0.39288,0.21301,1.22019,0.61091,0.91899,0.00634117,0.00634117,0.00634117
210,4998.84,0.89271,0.47041,0.84737,0.6235,0.3569,0.39401,0.21306,1.21903,0.61078,0.91898,0.00631112,0.00631112,0.00631112
211,5023.11,0.89698,0.47607,0.84745,0.61976,0.35923,0.39407,0.21338,1.22137,0.61086,0.91934,0.00628101,0.00628101,0.00628101
212,5046.41,0.8916,0.47195,0.84738,0.62617,0.36087,0.39644,0.21498,1.21808,0.60831,0.91898,0.00625087,0.00625087,0.00625087
213,5070.66,0.88808,0.47105,0.84629,0.6199,0.35974,0.39525,0.21532,1.215,0.60573,0.91811,0.00622067,0.00622067,0.00622067
214,5093.88,0.89136,0.47442,0.84728,0.61914,0.36179,0.39689,0.21681,1.21197,0.60523,0.9174,0.00619043,0.00619043,0.00619043
215,5118.17,0.89396,0.4725,0.84637,0.61738,0.36037,0.3973,0.21612,1.21788,0.60947,0.91848,0.00616014,0.00616014,0.00616014
216,5141.27,0.88924,0.46759,0.84622,0.63072,0.35789,0.39753,0.21673,1.21674,0.60946,0.91763,0.00612981,0.00612981,0.00612981
217,5165.18,0.89244,0.47253,0.84833,0.6235,0.35717,0.39613,0.21572,1.21969,0.61252,0.92012,0.00609944,0.00609944,0.00609944
218,5188.37,0.88858,0.47082,0.84596,0.61913,0.35958,0.3947,0.21393,1.2164,0.6076,0.9192,0.00606902,0.00606902,0.00606902
219,5212.14,0.8818,0.46989,0.8454,0.61494,0.36135,0.3959,0.21551,1.21587,0.6059,0.9178,0.00603856,0.00603856,0.00603856
220,5236.25,0.88321,0.46704,0.8451,0.61835,0.36541,0.39786,0.2157,1.21284,0.60216,0.91656,0.00600807,0.00600807,0.00600807
221,5259.42,0.88325,0.46823,0.84592,0.61996,0.36368,0.39746,0.21603,1.21305,0.60489,0.91676,0.00597754,0.00597754,0.00597754
222,5283.53,0.87651,0.46372,0.84395,0.62348,0.36145,0.39735,0.21642,1.21353,0.60369,0.91697,0.00594697,0.00594697,0.00594697
223,5306.75,0.88258,0.46677,0.846,0.61838,0.36317,0.39755,0.21583,1.21612,0.60448,0.9182,0.00591636,0.00591636,0.00591636
224,5330.85,0.88324,0.4674,0.84598,0.62378,0.36234,0.39904,0.2162,1.217,0.60743,0.91853,0.00588573,0.00588573,0.00588573
225,5354.25,0.88258,0.46743,0.84493,0.61276,0.36342,0.39746,0.21661,1.21794,0.60437,0.91876,0.00585505,0.00585505,0.00585505
226,5378.25,0.87693,0.46614,0.84548,0.60627,0.36502,0.3974,0.21687,1.21192,0.60325,0.91703,0.00582435,0.00582435,0.00582435
227,5402.53,0.87856,0.46391,0.84477,0.61557,0.3628,0.39843,0.21633,1.21255,0.60356,0.91826,0.00579362,0.00579362,0.00579362
228,5425.86,0.87268,0.45981,0.84368,0.62353,0.36049,0.39904,0.21636,1.20868,0.60337,0.91823,0.00576285,0.00576285,0.00576285
229,5449.74,0.87064,0.46144,0.84396,0.63016,0.3613,0.39881,0.21643,1.20965,0.60295,0.9172,0.00573206,0.00573206,0.00573206
230,5473.83,0.87697,0.46318,0.8449,0.62468,0.36305,0.39895,0.21647,1.20963,0.60151,0.91647,0.00570124,0.00570124,0.00570124
231,5497.86,0.86971,0.46101,0.84422,0.61863,0.36212,0.3977,0.21673,1.21056,0.60283,0.91672,0.0056704,0.0056704,0.0056704
232,5521.05,0.86466,0.45939,0.84248,0.62039,0.36394,0.39958,0.21722,1.20887,0.60126,0.91574,0.00563953,0.00563953,0.00563953
233,5545.16,0.86911,0.4586,0.84329,0.62055,0.36677,0.40052,0.21765,1.2071,0.59972,0.91531,0.00560864,0.00560864,0.00560864
234,5568.75,0.86635,0.45955,0.8433,0.61857,0.36656,0.40144,0.21815,1.20872,0.60155,0.91483,0.00557773,0.00557773,0.00557773
235,5592.86,0.86827,0.461,0.844,0.61578,0.36642,0.3996,0.21769,1.21101,0.60352,0.91445,0.00554679,0.00554679,0.00554679
236,5617.13,0.86979,0.4578,0.84296,0.62654,0.36576,0.39987,0.21808,1.20778,0.60005,0.91415,0.00551584,0.00551584,0.00551584
237,5640.45,0.86425,0.45727,0.84233,0.62491,0.36269,0.39779,0.21716,1.20675,0.59896,0.91539,0.00548486,0.00548486,0.00548486
238,5664.48,0.86665,0.45865,0.84363,0.62087,0.36345,0.39799,0.21689,1.21221,0.60028,0.91704,0.00545387,0.00545387,0.00545387
239,5687.71,0.86183,0.45433,0.84346,0.62357,0.36497,0.3994,0.2173,1.21006,0.5997,0.91685,0.00542287,0.00542287,0.00542287
240,5712.02,0.86102,0.45948,0.84243,0.6257,0.36592,0.39944,0.21721,1.20556,0.59921,0.91556,0.00539185,0.00539185,0.00539185
241,5735.27,0.86131,0.456,0.84146,0.62454,0.36466,0.39995,0.21708,1.20703,0.60099,0.91581,0.00536081,0.00536081,0.00536081
242,5759.5,0.85749,0.45467,0.84068,0.62689,0.3639,0.4008,0.21826,1.20737,0.60105,0.91582,0.00532977,0.00532977,0.00532977
243,5782.78,0.85571,0.45496,0.84194,0.62601,0.3644,0.39989,0.21779,1.20748,0.59999,0.9153,0.00529871,0.00529871,0.00529871
244,5805.93,0.85804,0.45361,0.83995,0.62374,0.3661,0.40108,0.21789,1.20591,0.59983,0.91468,0.00526764,0.00526764,0.00526764
245,5829.84,0.85655,0.45373,0.84208,0.62317,0.36495,0.39876,0.21736,1.20548,0.59701,0.9147,0.00523657,0.00523657,0.00523657
246,5853.96,0.85782,0.45563,0.8419,0.61429,0.36925,0.40026,0.21782,1.2044,0.59816,0.91399,0.00520548,0.00520548,0.00520548
247,5877.26,0.84937,0.45117,0.8402,0.61663,0.36711,0.4008,0.21795,1.20606,0.5996,0.91476,0.00517439,0.00517439,0.00517439
248,5901.54,0.85398,0.45048,0.84153,0.62606,0.36445,0.40165,0.21858,1.20889,0.60194,0.91609,0.0051433,0.0051433,0.0051433
249,5924.8,0.85589,0.45249,0.84178,0.63048,0.36481,0.40268,0.21917,1.209,0.6012,0.9168,0.0051122,0.0051122,0.0051122
250,5948.94,0.84755,0.45076,0.84035,0.62399,0.36491,0.40077,0.21918,1.20618,0.59956,0.91591,0.0050811,0.0050811,0.0050811
251,5972.27,0.85406,0.45443,0.84227,0.62761,0.36497,0.40019,0.21842,1.20542,0.59847,0.9163,0.00505,0.00505,0.00505
252,5996.63,0.84965,0.45115,0.84009,0.62744,0.36311,0.3995,0.21808,1.20696,0.60054,0.91606,0.0050189,0.0050189,0.0050189
253,6019.91,0.85247,0.45127,0.84168,0.62359,0.3642,0.39975,0.21853,1.20435,0.59861,0.91487,0.0049878,0.0049878,0.0049878
254,6043.25,0.84955,0.45045,0.84061,0.62112,0.36699,0.4004,0.21884,1.20094,0.59652,0.91448,0.0049567,0.0049567,0.0049567
255,6067.47,0.84634,0.44813,0.84085,0.62765,0.36509,0.40066,0.21865,1.20322,0.59653,0.9152,0.00492561,0.00492561,0.00492561
256,6090.56,0.84604,0.44924,0.84083,0.62375,0.36503,0.39954,0.21772,1.20481,0.5973,0.915,0.00489452,0.00489452,0.00489452
257,6114.78,0.85,0.44921,0.84036,0.62886,0.36248,0.40064,0.21851,1.2066,0.59823,0.91575,0.00486343,0.00486343,0.00486343
258,6138.03,0.84756,0.44882,0.83983,0.62721,0.36383,0.40038,0.21837,1.20537,0.59681,0.91567,0.00483236,0.00483236,0.00483236
259,6161.68,0.84669,0.44789,0.84036,0.63642,0.36165,0.40059,0.21873,1.20435,0.59725,0.91542,0.00480129,0.00480129,0.00480129
260,6185.79,0.84287,0.44918,0.84091,0.62618,0.36415,0.40075,0.21894,1.20283,0.59682,0.91497,0.00477023,0.00477023,0.00477023
261,6209.81,0.84001,0.44512,0.83879,0.62698,0.36376,0.40064,0.21878,1.20233,0.5965,0.91505,0.00473919,0.00473919,0.00473919
262,6232.91,0.84084,0.44583,0.83967,0.62421,0.36449,0.39952,0.2182,1.20195,0.59506,0.91523,0.00470815,0.00470815,0.00470815
263,6257.2,0.83564,0.44408,0.83783,0.62572,0.36589,0.40082,0.21863,1.19956,0.59497,0.91451,0.00467713,0.00467713,0.00467713
264,6280.46,0.84439,0.44731,0.84023,0.62516,0.36507,0.4011,0.21924,1.20036,0.59608,0.9143,0.00464613,0.00464613,0.00464613
265,6304.41,0.83661,0.44261,0.83883,0.62493,0.36641,0.40194,0.21907,1.2019,0.59684,0.91433,0.00461514,0.00461514,0.00461514
266,6328.52,0.83381,0.44461,0.83884,0.61963,0.36695,0.40151,0.21925,1.20189,0.59779,0.91402,0.00458416,0.00458416,0.00458416
267,6351.64,0.83243,0.4408,0.83839,0.62799,0.36598,0.40173,0.21917,1.20094,0.5956,0.91451,0.00455321,0.00455321,0.00455321
268,6375.82,0.83417,0.44287,0.83804,0.62524,0.36627,0.40119,0.21921,1.19912,0.5947,0.91384,0.00452227,0.00452227,0.00452227
269,6399.11,0.83223,0.44129,0.83792,0.62528,0.36736,0.40206,0.21978,1.19633,0.59434,0.91313,0.00449136,0.00449136,0.00449136
270,6423.37,0.83052,0.44041,0.83771,0.62541,0.36713,0.40313,0.22031,1.19622,0.59505,0.91262,0.00446047,0.00446047,0.00446047
271,6446.76,0.82893,0.43981,0.8376,0.62362,0.3673,0.4022,0.22014,1.19705,0.59382,0.913,0.0044296,0.0044296,0.0044296
272,6470.81,0.82394,0.4385,0.83677,0.62984,0.36657,0.40199,0.21955,1.19772,0.59432,0.91328,0.00439876,0.00439876,0.00439876
273,6493.86,0.82818,0.43925,0.83729,0.62787,0.36744,0.40235,0.21949,1.1982,0.59333,0.9135,0.00436794,0.00436794,0.00436794
274,6517.98,0.82833,0.4395,0.83764,0.63047,0.36693,0.40285,0.2196,1.19907,0.5933,0.91422,0.00433715,0.00433715,0.00433715
275,6541.22,0.82181,0.43656,0.83744,0.63004,0.36598,0.40312,0.21977,1.1989,0.59296,0.91361,0.00430638,0.00430638,0.00430638
276,6565.23,0.82282,0.43624,0.83686,0.6242,0.36648,0.40281,0.21987,1.19953,0.59314,0.9136,0.00427565,0.00427565,0.00427565
277,6588.37,0.81965,0.4351,0.83643,0.62105,0.36822,0.40398,0.22032,1.19875,0.59358,0.91354,0.00424495,0.00424495,0.00424495
278,6612.5,0.82046,0.4354,0.83682,0.62393,0.36622,0.40262,0.22018,1.19764,0.59244,0.91315,0.00421427,0.00421427,0.00421427
279,6635.67,0.82616,0.43768,0.83746,0.62252,0.36683,0.40202,0.21988,1.19756,0.59172,0.91324,0.00418364,0.00418364,0.00418364
280,6658.89,0.82092,0.43509,0.83636,0.62815,0.36567,0.40209,0.2199,1.19776,0.59069,0.91362,0.00415303,0.00415303,0.00415303
281,6682.93,0.81841,0.43386,0.83656,0.63187,0.3645,0.40152,0.22021,1.19698,0.58952,0.91375,0.00412246,0.00412246,0.00412246
282,6706.13,0.81504,0.43395,0.83604,0.63359,0.36485,0.40227,0.22008,1.198,0.58998,0.91413,0.00409193,0.00409193,0.00409193
283,6729.39,0.81652,0.43346,0.83551,0.63124,0.36463,0.40226,0.21976,1.19836,0.59111,0.91386,0.00406144,0.00406144,0.00406144
284,6753.4,0.81181,0.4332,0.83452,0.63319,0.36521,0.40255,0.2202,1.19643,0.59142,0.91352,0.00403098,0.00403098,0.00403098
285,6777.57,0.81785,0.43406,0.83543,0.63458,0.36586,0.40252,0.21988,1.19615,0.591,0.91342,0.00400056,0.00400056,0.00400056
286,6801.88,0.81297,0.43091,0.8348,0.63065,0.36691,0.40356,0.21984,1.19771,0.59164,0.91348,0.00397019,0.00397019,0.00397019
287,6825.11,0.81368,0.43231,0.83551,0.63032,0.36598,0.40333,0.22001,1.19844,0.59154,0.91361,0.00393986,0.00393986,0.00393986
288,6848.33,0.8103,0.43222,0.83533,0.62917,0.36751,0.40378,0.21997,1.19868,0.59063,0.91347,0.00390957,0.00390957,0.00390957
289,6872.52,0.81237,0.43186,0.83566,0.63221,0.36737,0.40468,0.22042,1.19912,0.5908,0.91388,0.00387933,0.00387933,0.00387933
290,6895.82,0.81113,0.43104,0.83537,0.63208,0.36675,0.40367,0.22022,1.1978,0.58954,0.91305,0.00384913,0.00384913,0.00384913
291,6920.07,0.80927,0.42914,0.83465,0.63474,0.36648,0.40352,0.21994,1.19773,0.58915,0.91311,0.00381899,0.00381899,0.00381899
292,6943.34,0.80851,0.42958,0.8347,0.63349,0.36744,0.40384,0.22021,1.19754,0.58849,0.91309,0.00378888,0.00378888,0.00378888
293,6967.35,0.80513,0.42802,0.83521,0.63269,0.36934,0.40447,0.22056,1.19656,0.58808,0.91269,0.00375883,0.00375883,0.00375883
294,6990.77,0.80469,0.42667,0.83385,0.63116,0.36951,0.40435,0.2204,1.19518,0.58727,0.91214,0.00372884,0.00372884,0.00372884
295,7014.7,0.80313,0.42949,0.83591,0.6236,0.37127,0.40395,0.2202,1.19614,0.58694,0.91254,0.00369889,0.00369889,0.00369889
296,7038.83,0.80153,0.42682,0.83376,0.63222,0.3684,0.40438,0.2205,1.19722,0.58697,0.91253,0.00366899,0.00366899,0.00366899
297,7062.07,0.80103,0.42672,0.83357,0.63166,0.36758,0.40421,0.22063,1.19557,0.58704,0.9123,0.00363915,0.00363915,0.00363915
298,7085.82,0.80275,0.42676,0.8336,0.62754,0.37087,0.40535,0.22102,1.19454,0.58656,0.91201,0.00360937,0.00360937,0.00360937
299,7109.97,0.80068,0.42669,0.83378,0.6296,0.36998,0.40461,0.22088,1.19395,0.58595,0.91169,0.00357964,0.00357964,0.00357964
300,7133.22,0.79815,0.42417,0.83414,0.63012,0.37032,0.40512,0.22151,1.19434,0.58562,0.91219,0.00354998,0.00354998,0.00354998
301,7157.52,0.79601,0.42449,0.8339,0.63466,0.36947,0.40597,0.22145,1.19468,0.586,0.91209,0.00352037,0.00352037,0.00352037
302,7180.73,0.79416,0.42384,0.83335,0.63311,0.36968,0.4057,0.22137,1.19472,0.58677,0.91212,0.00349082,0.00349082,0.00349082
303,7204.94,0.79504,0.42227,0.83248,0.6275,0.37055,0.40513,0.22126,1.19369,0.58652,0.9118,0.00346133,0.00346133,0.00346133
304,7228.29,0.7951,0.42308,0.83228,0.62937,0.36945,0.40527,0.22152,1.19408,0.58569,0.91217,0.0034319,0.0034319,0.0034319
305,7252.42,0.79418,0.42305,0.83359,0.62845,0.37006,0.40442,0.22101,1.19458,0.58554,0.91205,0.00340254,0.00340254,0.00340254
306,7275.64,0.79224,0.42215,0.83318,0.6295,0.37014,0.40586,0.22127,1.19586,0.58574,0.91214,0.00337325,0.00337325,0.00337325
307,7299,0.78389,0.41785,0.8315,0.63052,0.37001,0.40641,0.2215,1.19606,0.58571,0.91198,0.00334402,0.00334402,0.00334402
308,7322.41,0.78925,0.42126,0.83227,0.62637,0.37144,0.40628,0.22162,1.19591,0.58528,0.91142,0.00331486,0.00331486,0.00331486
309,7346.61,0.78954,0.41954,0.83154,0.62712,0.3716,0.40669,0.22165,1.19549,0.58521,0.91101,0.00328576,0.00328576,0.00328576
310,7369.87,0.78472,0.41708,0.83162,0.62905,0.37067,0.40619,0.22168,1.19338,0.58443,0.91029,0.00325674,0.00325674,0.00325674
311,7394.06,0.78392,0.41876,0.83158,0.6289,0.37087,0.40647,0.22173,1.19334,0.58485,0.91035,0.00322778,0.00322778,0.00322778
312,7417.38,0.7848,0.41697,0.83164,0.63048,0.37095,0.40722,0.22196,1.19275,0.58449,0.91039,0.0031989,0.0031989,0.0031989
313,7441.72,0.78418,0.41752,0.83135,0.63107,0.37077,0.4062,0.22158,1.19388,0.58441,0.9109,0.00317009,0.00317009,0.00317009
314,7464.91,0.78448,0.42008,0.83164,0.63438,0.3697,0.40645,0.22154,1.19454,0.58508,0.91139,0.00314136,0.00314136,0.00314136
315,7488.94,0.7821,0.41604,0.83195,0.63455,0.36976,0.40643,0.22143,1.19349,0.5852,0.9113,0.0031127,0.0031127,0.0031127
316,7512.24,0.78241,0.41529,0.83114,0.6342,0.3698,0.40615,0.22163,1.19345,0.58488,0.91149,0.00308412,0.00308412,0.00308412
317,7536.35,0.77451,0.41242,0.83086,0.6316,0.36997,0.40634,0.22168,1.19349,0.58503,0.9117,0.00305561,0.00305561,0.00305561
318,7559.63,0.77639,0.41427,0.83113,0.63188,0.3698,0.40579,0.2216,1.19422,0.58503,0.91163,0.00302719,0.00302719,0.00302719
319,7584,0.7772,0.41368,0.83064,0.62752,0.37125,0.40611,0.22126,1.19443,0.58428,0.9117,0.00299884,0.00299884,0.00299884
320,7607.26,0.7766,0.41495,0.83015,0.62827,0.37068,0.40613,0.2216,1.1949,0.5846,0.91195,0.00297058,0.00297058,0.00297058
321,7630.95,0.77586,0.41486,0.83059,0.62955,0.37089,0.40731,0.22195,1.19503,0.58497,0.91211,0.00294239,0.00294239,0.00294239
322,7654.18,0.77342,0.41147,0.82976,0.63268,0.37026,0.40767,0.22205,1.19486,0.58452,0.91201,0.00291429,0.00291429,0.00291429
323,7678.46,0.77089,0.41127,0.83035,0.63427,0.37014,0.40796,0.22222,1.1936,0.58454,0.91177,0.00288628,0.00288628,0.00288628
324,7701.78,0.76937,0.41163,0.82972,0.63509,0.37047,0.40754,0.22222,1.19317,0.58347,0.91174,0.00285835,0.00285835,0.00285835
325,7725.87,0.76721,0.40803,0.82959,0.63417,0.37062,0.40711,0.22207,1.19291,0.5833,0.91147,0.0028305,0.0028305,0.0028305
326,7749.29,0.76728,0.40924,0.82884,0.63683,0.36977,0.40695,0.22208,1.19308,0.58394,0.91159,0.00280275,0.00280275,0.00280275
327,7772.43,0.76762,0.40884,0.8292,0.63795,0.36909,0.40692,0.22229,1.1924,0.58407,0.91147,0.00277508,0.00277508,0.00277508
328,7795.73,0.76694,0.40786,0.8291,0.63642,0.36903,0.40679,0.22223,1.19236,0.58394,0.9113,0.0027475,0.0027475,0.0027475
329,7819.98,0.76109,0.40538,0.82818,0.63561,0.37031,0.40749,0.22254,1.19194,0.58402,0.911,0.00272002,0.00272002,0.00272002
330,7843.22,0.7617,0.40796,0.82889,0.63484,0.37114,0.40787,0.22258,1.19181,0.58376,0.91094,0.00269262,0.00269262,0.00269262
331,7867.34,0.76014,0.40715,0.82841,0.63767,0.37015,0.40712,0.22239,1.19165,0.58393,0.91074,0.00266532,0.00266532,0.00266532
332,7890.57,0.76139,0.406,0.82901,0.63566,0.37093,0.40745,0.22256,1.19073,0.58333,0.91033,0.00263811,0.00263811,0.00263811
333,7914.73,0.76537,0.40877,0.82816,0.63293,0.37146,0.40762,0.22245,1.19043,0.58305,0.91005,0.002611,0.002611,0.002611
334,7937.94,0.76142,0.40657,0.8288,0.6336,0.37172,0.40761,0.22273,1.19107,0.58372,0.91022,0.00258398,0.00258398,0.00258398
335,7961.93,0.75772,0.40566,0.82842,0.63375,0.37233,0.40777,0.22262,1.191,0.58411,0.91008,0.00255707,0.00255707,0.00255707
336,7986.16,0.76135,0.4052,0.82867,0.6326,0.37224,0.40738,0.22267,1.19042,0.58381,0.90985,0.00253024,0.00253024,0.00253024
337,8009.55,0.76211,0.40618,0.82846,0.63221,0.37237,0.40775,0.22275,1.19123,0.58405,0.90983,0.00250352,0.00250352,0.00250352
338,8033.58,0.75454,0.40241,0.82736,0.63618,0.3719,0.40763,0.2229,1.19099,0.58357,0.90982,0.0024769,0.0024769,0.0024769
339,8057.73,0.75682,0.40474,0.8279,0.63426,0.37174,0.40723,0.22272,1.19082,0.58347,0.90971,0.00245039,0.00245039,0.00245039
340,8082.05,0.75351,0.40262,0.82715,0.63386,0.37267,0.40768,0.22291,1.191,0.58374,0.90969,0.00242397,0.00242397,0.00242397
341,8105.44,0.75466,0.40398,0.82772,0.63371,0.37249,0.40804,0.22283,1.19135,0.58427,0.90955,0.00239766,0.00239766,0.00239766
342,8129.85,0.75103,0.40225,0.82811,0.63542,0.372,0.40757,0.22261,1.19165,0.58403,0.90938,0.00237145,0.00237145,0.00237145
343,8153.19,0.7468,0.39931,0.82709,0.63391,0.37226,0.40783,0.22264,1.19119,0.58347,0.90915,0.00234535,0.00234535,0.00234535
344,8177.26,0.75214,0.4013,0.82643,0.63542,0.37153,0.4077,0.22259,1.19116,0.58348,0.90907,0.00231935,0.00231935,0.00231935
345,8200.4,0.74813,0.39963,0.82615,0.63303,0.37189,0.40786,0.22265,1.19114,0.5833,0.909,0.00229347,0.00229347,0.00229347
346,8224.45,0.74729,0.3997,0.82694,0.63348,0.37169,0.40815,0.22287,1.19035,0.5829,0.90874,0.00226769,0.00226769,0.00226769
347,8247.67,0.74466,0.39702,0.82543,0.63596,0.37214,0.40898,0.22299,1.19017,0.58313,0.9088,0.00224202,0.00224202,0.00224202
348,8271.59,0.74426,0.39783,0.82611,0.63765,0.37178,0.40911,0.22286,1.19068,0.58313,0.90889,0.00221646,0.00221646,0.00221646
349,8295.71,0.75141,0.40098,0.82691,0.63676,0.37245,0.40899,0.22298,1.19095,0.58331,0.909,0.00219102,0.00219102,0.00219102
350,8318.97,0.74344,0.39735,0.82569,0.63642,0.37174,0.40885,0.22282,1.1921,0.58349,0.90936,0.00216568,0.00216568,0.00216568
351,8343.09,0.74101,0.39629,0.82671,0.63398,0.37348,0.4088,0.22279,1.19165,0.58336,0.90924,0.00214046,0.00214046,0.00214046
352,8366.3,0.74435,0.39705,0.82567,0.63499,0.37263,0.40917,0.22282,1.19186,0.58344,0.90933,0.00211536,0.00211536,0.00211536
353,8390.72,0.73932,0.3966,0.82618,0.63972,0.372,0.40938,0.2228,1.1916,0.58325,0.90943,0.00209037,0.00209037,0.00209037
354,8413.96,0.73969,0.39444,0.82591,0.63963,0.37238,0.40944,0.22286,1.19128,0.5834,0.90953,0.0020655,0.0020655,0.0020655
355,8437.29,0.7354,0.39381,0.82493,0.63917,0.37257,0.40954,0.22299,1.19139,0.58364,0.90958,0.00204075,0.00204075,0.00204075
356,8461.64,0.73418,0.39329,0.82465,0.63977,0.37277,0.40992,0.22308,1.19159,0.58403,0.90975,0.00201611,0.00201611,0.00201611
357,8484.97,0.73466,0.39245,0.82494,0.6402,0.37181,0.40966,0.22313,1.19197,0.58401,0.90988,0.00199159,0.00199159,0.00199159
358,8509.09,0.73184,0.39132,0.82504,0.63809,0.37242,0.40965,0.22315,1.1917,0.58382,0.90975,0.0019672,0.0019672,0.0019672
359,8532.44,0.73311,0.39251,0.82464,0.63775,0.37269,0.4094,0.22305,1.1913,0.58313,0.90963,0.00194293,0.00194293,0.00194293
360,8556.5,0.73231,0.39199,0.82403,0.63758,0.37265,0.40951,0.22321,1.19071,0.58329,0.90954,0.00191878,0.00191878,0.00191878
361,8579.83,0.73293,0.3912,0.82549,0.64088,0.37129,0.40912,0.22314,1.19003,0.58281,0.90934,0.00189475,0.00189475,0.00189475
362,8604.05,0.73126,0.39033,0.82454,0.64119,0.37154,0.4098,0.22334,1.18991,0.58253,0.90935,0.00187085,0.00187085,0.00187085
363,8627.33,0.72978,0.39058,0.82346,0.64024,0.37228,0.40997,0.22329,1.19035,0.58267,0.90956,0.00184707,0.00184707,0.00184707
