epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,212.888,1.62512,0.84082,0.95507,0.45633,0.12142,0.1426,0.07451,1.63198,0.89182,0.96861,0.00997179,0.00997179,0.00997179
19,224.332,1.61446,0.82656,0.95268,0.49505,0.12169,0.1529,0.07977,1.63684,0.91056,0.96406,0.00996838,0.00996838,0.00996838
20,235.811,1.58336,0.83007,0.94841,0.55595,0.12147,0.14702,0.07566,1.63844,0.89816,0.96925,0.00996477,0.00996477,0.00996477
21,247.291,1.57944,0.81368,0.94426,0.57845,0.12214,0.14948,0.07774,1.61006,0.90746,0.96612,0.00996097,0.00996097,0.00996097
22,258.727,1.56734,0.81238,0.94364,0.53712,0.12061,0.14691,0.07592,1.6628,0.9751,0.96823,0.00995697,0.00995697,0.00995697
23,270.227,1.55336,0.80731,0.94128,0.48416,0.12217,0.14152,0.07235,1.66157,0.91764,0.9745,0.00995278,0.00995278,0.00995278
24,281.75,1.57668,0.8158,0.94001,0.50532,0.12471,0.14976,0.07659,1.66193,1.00433,0.96775,0.0099484,0.0099484,0.0099484
25,293.458,1.55801,0.81039,0.9395,0.51661,0.12116,0.14298,0.07125,1.70703,0.96554,0.97408,0.00994383,0.00994383,0.00994383
26,304.883,1.55622,0.79933,0.93818,0.45549,0.13095,0.15008,0.07697,1.62681,0.90985,0.96581,0.00993906,0.00993906,0.00993906
27,316.329,1.5363,0.79613,0.9354,0.60676,0.12232,0.15385,0.07797,1.64075,0.91205,0.97085,0.0099341,0.0099341,0.0099341
28,327.69,1.54142,0.78167,0.93301,0.54006,0.12584,0.15566,0.07845,1.66703,0.93574,0.96594,0.00992894,0.00992894,0.00992894
29,339.124,1.54385,0.77757,0.92931,0.50367,0.13245,0.15725,0.08456,1.54051,0.84859,0.94584,0.00992359,0.00992359,0.00992359
30,350.677,1.52912,0.76896,0.92692,0.53532,0.13293,0.16062,0.08304,1.62382,0.88189,0.95996,0.00991805,0.00991805,0.00991805
31,362.113,1.52141,0.76629,0.92814,0.55277,0.12523,0.15607,0.08128,1.56549,0.92191,0.95435,0.00991232,0.00991232,0.00991232
32,373.583,1.50027,0.78386,0.92541,0.52942,0.13106,0.16194,0.08459,1.55583,0.87999,0.95056,0.0099064,0.0099064,0.0099064
33,385.206,1.49986,0.77012,0.92457,0.5469,0.13468,0.16312,0.08547,1.55152,0.88484,0.9486,0.00990028,0.00990028,0.00990028
34,396.848,1.50639,0.76262,0.92554,0.537,0.1417,0.16268,0.08597,1.53437,0.82885,0.94645,0.00989398,0.00989398,0.00989398
35,408.412,1.50149,0.75986,0.92503,0.46575,0.13567,0.15869,0.08346,1.57805,0.8835,0.9571,0.00988748,0.00988748,0.00988748
36,419.94,1.49594,0.76025,0.92191,0.51927,0.13951,0.1643,0.08871,1.49223,0.8207,0.94314,0.00988079,0.00988079,0.00988079
37,431.493,1.48727,0.75084,0.91892,0.5149,0.13384,0.1561,0.08087,1.612,0.87154,0.95939,0.00987391,0.00987391,0.00987391
38,443.067,1.48718,0.75306,0.91935,0.51471,0.13897,0.16322,0.08474,1.567,0.85308,0.94836,0.00986684,0.00986684,0.00986684
39,454.55,1.48043,0.75094,0.92072,0.56874,0.13982,0.16827,0.08843,1.51662,0.79847,0.94736,0.00985958,0.00985958,0.00985958
40,465.989,1.47187,0.74403,0.91969,0.53529,0.13823,0.16452,0.08592,1.56023,0.83224,0.95426,0.00985213,0.00985213,0.00985213
41,477.389,1.46916,0.74058,0.91588,0.48848,0.14341,0.16326,0.08557,1.55761,0.81967,0.95521,0.00984449,0.00984449,0.00984449
42,488.899,1.46039,0.74039,0.91891,0.48325,0.13632,0.15902,0.08237,1.63713,0.88704,0.97446,0.00983666,0.00983666,0.00983666
43,500.456,1.44792,0.74289,0.91531,0.50875,0.13712,0.15608,0.08393,1.51693,0.83727,0.94685,0.00982864,0.00982864,0.00982864
44,512.142,1.46195,0.75165,0.91877,0.46047,0.13992,0.15319,0.07887,1.6043,0.87456,0.96243,0.00982043,0.00982043,0.00982043
45,523.885,1.47606,0.75282,0.91463,0.48796,0.13751,0.15605,0.08421,1.48609,0.80038,0.94523,0.00981204,0.00981204,0.00981204
46,535.77,1.45947,0.73987,0.91695,0.4655,0.14638,0.16439,0.08568,1.54696,0.83029,0.94644,0.00980345,0.00980345,0.00980345
47,547.611,1.46629,0.74297,0.91656,0.47998,0.14146,0.16481,0.08541,1.58335,0.86059,0.95338,0.00979468,0.00979468,0.00979468
48,559.398,1.46578,0.73607,0.91533,0.48519,0.14563,0.16663,0.08746,1.54799,0.83614,0.95374,0.00978572,0.00978572,0.00978572
49,571.078,1.44561,0.7362,0.91541,0.5098,0.14428,0.17241,0.09166,1.51275,0.79368,0.95189,0.00977658,0.00977658,0.00977658
50,582.88,1.45505,0.7252,0.91485,0.48741,0.14707,0.16758,0.08897,1.52699,0.79765,0.9515,0.00976725,0.00976725,0.00976725
51,594.693,1.43317,0.72298,0.91258,0.51746,0.14526,0.17101,0.09194,1.48921,0.79183,0.94661,0.00975773,0.00975773,0.00975773
52,606.441,1.44315,0.72561,0.91106,0.47366,0.14613,0.16929,0.08628,1.61203,0.85367,0.96221,0.00974803,0.00974803,0.00974803
53,618.105,1.43912,0.73135,0.91006,0.54246,0.14576,0.17113,0.09139,1.47533,0.78658,0.93441,0.00973814,0.00973814,0.00973814
54,629.656,1.43225,0.72134,0.90972,0.54728,0.14232,0.1653,0.08612,1.53237,0.81844,0.9495,0.00972806,0.00972806,0.00972806
55,641.153,1.44478,0.72792,0.9144,0.58337,0.1434,0.17618,0.09384,1.48954,0.79386,0.93893,0.0097178,0.0097178,0.0097178
56,652.699,1.43637,0.7315,0.91335,0.50868,0.1368,0.16814,0.08867,1.53358,0.83554,0.95225,0.00970736,0.00970736,0.00970736
57,664.3,1.43314,0.72869,0.91199,0.51658,0.14347,0.16512,0.08879,1.46374,0.76492,0.93947,0.00969673,0.00969673,0.00969673
58,675.852,1.44219,0.72856,0.91361,0.602,0.14185,0.16858,0.09068,1.46201,0.75625,0.93774,0.00968592,0.00968592,0.00968592
59,687.464,1.42847,0.72908,0.90826,0.44853,0.15006,0.16998,0.09109,1.49694,0.77369,0.93535,0.00967493,0.00967493,0.00967493
60,699.115,1.42799,0.72858,0.90674,0.52608,0.14263,0.16453,0.08782,1.48237,0.76324,0.93839,0.00966375,0.00966375,0.00966375
61,710.78,1.42705,0.71657,0.90859,0.52395,0.14163,0.1739,0.09242,1.48334,0.80393,0.9425,0.00965239,0.00965239,0.00965239
62,722.341,1.43273,0.7162,0.90889,0.54295,0.14365,0.17391,0.09363,1.48632,0.77219,0.94405,0.00964085,0.00964085,0.00964085
63,733.926,1.42287,0.71499,0.90749,0.56353,0.14409,0.17858,0.09756,1.43681,0.75451,0.93767,0.00962913,0.00962913,0.00962913
64,745.476,1.414,0.71005,0.90717,0.50423,0.15256,0.17955,0.09552,1.47146,0.76796,0.94028,0.00961723,0.00961723,0.00961723
65,756.985,1.42649,0.71229,0.90919,0.53597,0.14777,0.17909,0.09535,1.49498,0.77717,0.93986,0.00960515,0.00960515,0.00960515
66,768.495,1.41445,0.70956,0.90748,0.51927,0.14034,0.16387,0.08652,1.52032,0.8199,0.95104,0.00959289,0.00959289,0.00959289
67,779.972,1.40554,0.72888,0.9098,0.4807,0.14157,0.16891,0.0882,1.56847,0.82038,0.95087,0.00958044,0.00958044,0.00958044
68,791.505,1.42703,0.72323,0.9094,0.54584,0.14186,0.16917,0.08719,1.52226,0.8333,0.94683,0.00956782,0.00956782,0.00956782
69,803.109,1.43057,0.71376,0.90888,0.56945,0.13844,0.16539,0.08742,1.49675,0.78693,0.93957,0.00955502,0.00955502,0.00955502
70,814.637,1.41939,0.71083,0.90993,0.49252,0.14439,0.16868,0.09065,1.51002,0.77492,0.94683,0.00954205,0.00954205,0.00954205
71,826.183,1.41718,0.71361,0.90824,0.45912,0.1547,0.17637,0.09533,1.45594,0.74795,0.93918,0.00952889,0.00952889,0.00952889
72,837.784,1.41681,0.70696,0.90576,0.56098,0.14684,0.17605,0.09474,1.4408,0.74942,0.93403,0.00951556,0.00951556,0.00951556
73,849.344,1.40273,0.70955,0.90558,0.55855,0.15041,0.17647,0.09575,1.42997,0.73582,0.93217,0.00950206,0.00950206,0.00950206
74,860.921,1.39792,0.70583,0.90476,0.48812,0.15351,0.18079,0.09813,1.43786,0.73955,0.933,0.00948837,0.00948837,0.00948837
75,872.558,1.40477,0.70365,0.90526,0.51115,0.14898,0.173,0.09351,1.43951,0.74154,0.92852,0.00947452,0.00947452,0.00947452
76,884.135,1.40063,0.70877,0.90195,0.48698,0.1524,0.17974,0.09787,1.43907,0.75555,0.9358,0.00946048,0.00946048,0.00946048
77,895.593,1.39076,0.70063,0.90161,0.4753,0.14687,0.17277,0.09267,1.49322,0.78931,0.93612,0.00944628,0.00944628,0.00944628
78,907.118,1.40221,0.69108,0.90521,0.50618,0.15169,0.18164,0.09815,1.43956,0.76046,0.93294,0.00943189,0.00943189,0.00943189
79,918.628,1.39301,0.69259,0.9031,0.49376,0.15091,0.18483,0.09955,1.46337,0.78159,0.93599,0.00941734,0.00941734,0.00941734
80,930.197,1.37517,0.6969,0.90273,0.46406,0.13721,0.16079,0.08583,1.53311,0.86504,0.95734,0.00940262,0.00940262,0.00940262
81,941.708,1.39935,0.70853,0.90435,0.40287,0.12288,0.14233,0.07533,1.66067,0.9657,0.97788,0.00938772,0.00938772,0.00938772
82,953.353,1.41417,0.70331,0.90432,0.41424,0.14336,0.16538,0.08817,1.54819,0.85936,0.95423,0.00937265,0.00937265,0.00937265
83,965.039,1.39568,0.7019,0.90371,0.48626,0.15341,0.17554,0.09447,1.45772,0.76104,0.94005,0.00935741,0.00935741,0.00935741
84,976.662,1.39748,0.70495,0.90614,0.44054,0.15422,0.17501,0.09418,1.45808,0.75561,0.94444,0.009342,0.009342,0.009342
85,988.268,1.38427,0.70373,0.90408,0.44754,0.15485,0.17499,0.09452,1.45577,0.75036,0.93902,0.00932642,0.00932642,0.00932642
86,999.838,1.39251,0.70455,0.90582,0.45106,0.1515,0.16789,0.08967,1.47678,0.75554,0.94781,0.00931067,0.00931067,0.00931067
87,1011.53,1.3893,0.69791,0.90286,0.40045,0.12957,0.14185,0.07226,1.7199,0.96187,0.99434,0.00929476,0.00929476,0.00929476
88,1023.1,1.38141,0.70525,0.90319,0.4738,0.1318,0.15255,0.08031,1.57842,0.85834,0.96433,0.00927867,0.00927867,0.00927867
89,1034.68,1.4013,0.69818,0.90483,0.48632,0.147,0.17044,0.09164,1.47863,0.78315,0.94135,0.00926242,0.00926242,0.00926242
90,1046.37,1.38782,0.70092,0.90249,0.46603,0.13543,0.15212,0.08004,1.57286,0.86683,0.96262,0.00924601,0.00924601,0.00924601
91,1058,1.39443,0.70221,0.90419,0.5019,0.14338,0.16198,0.08775,1.45242,0.75815,0.93624,0.00922942,0.00922942,0.00922942
92,1069.48,1.39185,0.70272,0.89916,0.51064,0.15018,0.17429,0.09373,1.44432,0.74806,0.93408,0.00921268,0.00921268,0.00921268
93,1081.1,1.38316,0.70211,0.90206,0.50221,0.15162,0.17534,0.09603,1.41096,0.72635,0.92966,0.00919576,0.00919576,0.00919576
94,1092.66,1.37458,0.69153,0.89829,0.45162,0.1595,0.17954,0.09648,1.45649,0.74429,0.93305,0.00917869,0.00917869,0.00917869
95,1104.17,1.3903,0.68973,0.90118,0.45375,0.15419,0.1714,0.09412,1.42474,0.73579,0.93812,0.00916145,0.00916145,0.00916145
96,1115.66,1.37494,0.68934,0.90013,0.50237,0.15518,0.17743,0.09657,1.41206,0.7293,0.93086,0.00914405,0.00914405,0.00914405
97,1127.18,1.36907,0.68484,0.89828,0.43163,0.16092,0.17864,0.09788,1.41072,0.71476,0.93186,0.00912649,0.00912649,0.00912649
98,1138.71,1.36659,0.6841,0.89861,0.45122,0.15734,0.1777,0.09699,1.41859,0.7279,0.93002,0.00910876,0.00910876,0.00910876
99,1150.13,1.36439,0.68257,0.89676,0.481,0.15596,0.18299,0.09983,1.41733,0.73232,0.93309,0.00909088,0.00909088,0.00909088
100,1161.62,1.36043,0.67979,0.89752,0.47259,0.15782,0.18394,0.0996,1.43837,0.73991,0.94122,0.00907284,0.00907284,0.00907284
101,1173.08,1.35997,0.67811,0.89693,0.50941,0.15476,0.18317,0.10012,1.40583,0.73024,0.92545,0.00905463,0.00905463,0.00905463
102,1184.64,1.36662,0.67867,0.89443,0.44869,0.16135,0.18747,0.10041,1.44736,0.74449,0.92756,0.00903627,0.00903627,0.00903627
103,1196.18,1.37024,0.68032,0.89738,0.461,0.1604,0.18304,0.1004,1.39697,0.70941,0.92749,0.00901776,0.00901776,0.00901776
104,1207.71,1.3487,0.67774,0.89653,0.47356,0.16193,0.18109,0.09948,1.41757,0.71147,0.92985,0.00899908,0.00899908,0.00899908
105,1219.16,1.34506,0.67937,0.89515,0.48582,0.1572,0.1787,0.09748,1.41042,0.7207,0.93367,0.00898025,0.00898025,0.00898025
106,1230.56,1.34903,0.67513,0.8957,0.4638,0.15904,0.1811,0.09775,1.4097,0.71822,0.9307,0.00896127,0.00896127,0.00896127
107,1241.94,1.35439,0.67744,0.89379,0.49371,0.15444,0.17882,0.09746,1.43059,0.73235,0.93512,0.00894213,0.00894213,0.00894213
108,1253.34,1.34606,0.67226,0.89663,0.45658,0.15595,0.17939,0.0982,1.42589,0.73554,0.93401,0.00892283,0.00892283,0.00892283
109,1264.68,1.335,0.67214,0.89741,0.47536,0.15441,0.17391,0.09473,1.43629,0.74495,0.93757,0.00890339,0.00890339,0.00890339
110,1275.94,1.34927,0.67952,0.89634,0.47813,0.14317,0.16749,0.08964,1.49365,0.81483,0.95626,0.00888379,0.00888379,0.00888379
111,1287.27,1.35314,0.68514,0.89778,0.48267,0.14588,0.17451,0.09398,1.47576,0.79819,0.94271,0.00886404,0.00886404,0.00886404
112,1298.77,1.35011,0.68743,0.89523,0.48674,0.1472,0.17215,0.09287,1.47994,0.79178,0.93771,0.00884414,0.00884414,0.00884414
113,1310.44,1.36742,0.6869,0.89819,0.53759,0.15314,0.17679,0.09694,1.41391,0.72596,0.93446,0.00882409,0.00882409,0.00882409
114,1322.39,1.34794,0.67152,0.89657,0.49145,0.15638,0.18228,0.09991,1.41914,0.72103,0.93722,0.00880389,0.00880389,0.00880389
115,1335.5,1.34715,0.6667,0.89326,0.49291,0.1613,0.18744,0.10297,1.39729,0.71274,0.93199,0.00878354,0.00878354,0.00878354
116,1348.01,1.3455,0.66557,0.89447,0.55428,0.15437,0.18401,0.10091,1.39043,0.70963,0.92655,0.00876305,0.00876305,0.00876305
117,1360.37,1.33161,0.66901,0.89169,0.58059,0.14801,0.17823,0.09714,1.41332,0.7241,0.93109,0.00874241,0.00874241,0.00874241
118,1372.83,1.333,0.67123,0.89184,0.55117,0.151,0.17814,0.09764,1.41244,0.71591,0.93313,0.00872162,0.00872162,0.00872162
119,1385.21,1.33598,0.66806,0.89262,0.48719,0.15878,0.18465,0.10073,1.41434,0.71303,0.93213,0.00870069,0.00870069,0.00870069
120,1397.53,1.3355,0.66435,0.89162,0.46319,0.15814,0.17965,0.09883,1.41074,0.71406,0.93319,0.00867961,0.00867961,0.00867961
121,1409.85,1.32736,0.66545,0.89275,0.48201,0.15715,0.17898,0.0992,1.39637,0.71357,0.92523,0.00865839,0.00865839,0.00865839
122,1422.02,1.33656,0.67849,0.89074,0.44059,0.15753,0.17931,0.09785,1.43182,0.73176,0.92986,0.00863703,0.00863703,0.00863703
123,1434.28,1.32389,0.66566,0.88983,0.45854,0.15844,0.17736,0.09692,1.42995,0.73981,0.93376,0.00861553,0.00861553,0.00861553
124,1446.55,1.32546,0.67569,0.88926,0.46943,0.15634,0.1822,0.09772,1.43431,0.72868,0.93365,0.00859389,0.00859389,0.00859389
125,1458.85,1.31496,0.66054,0.8877,0.4811,0.1566,0.18546,0.10192,1.40032,0.72455,0.92708,0.0085721,0.0085721,0.0085721
126,1471.13,1.32408,0.66706,0.89066,0.44898,0.15616,0.1805,0.098,1.44242,0.74462,0.93365,0.00855018,0.00855018,0.00855018
127,1483.48,1.33546,0.65956,0.89289,0.45427,0.16123,0.18625,0.10173,1.4186,0.73319,0.93185,0.00852812,0.00852812,0.00852812
128,1495.75,1.31327,0.65298,0.8891,0.47595,0.16402,0.1872,0.10326,1.38445,0.69443,0.92841,0.00850592,0.00850592,0.00850592
129,1508.02,1.31699,0.65293,0.89028,0.45119,0.1599,0.1828,0.10115,1.40989,0.72367,0.92924,0.00848358,0.00848358,0.00848358
130,1520.26,1.3231,0.6611,0.89081,0.44377,0.16154,0.18736,0.10343,1.40319,0.73215,0.92429,0.00846111,0.00846111,0.00846111
131,1532.56,1.31994,0.66043,0.8904,0.46751,0.1605,0.19101,0.10459,1.39199,0.72507,0.92565,0.00843851,0.00843851,0.00843851
132,1544.96,1.31522,0.65712,0.89024,0.48681,0.16168,0.18848,0.10411,1.37941,0.70297,0.92463,0.00841577,0.00841577,0.00841577
133,1557.23,1.304,0.66164,0.88874,0.46143,0.16098,0.19217,0.10596,1.39998,0.71976,0.92739,0.0083929,0.0083929,0.0083929
134,1569.43,1.32112,0.66631,0.88848,0.50112,0.15532,0.18247,0.10146,1.38517,0.71199,0.92841,0.00836989,0.00836989,0.00836989
135,1581.64,1.31321,0.66037,0.88851,0.53897,0.14882,0.17283,0.09473,1.42119,0.73626,0.93516,0.00834676,0.00834676,0.00834676
136,1593.71,1.30873,0.65676,0.889,0.48341,0.15652,0.1812,0.09976,1.40264,0.71323,0.93347,0.00832349,0.00832349,0.00832349
137,1606.07,1.30932,0.65508,0.89029,0.45021,0.16282,0.18508,0.10277,1.39853,0.70292,0.92777,0.0083001,0.0083001,0.0083001
138,1618.7,1.30996,0.65555,0.88851,0.45365,0.16278,0.18105,0.10056,1.38634,0.70009,0.92589,0.00827658,0.00827658,0.00827658
139,1630.96,1.30458,0.65763,0.88846,0.47595,0.15911,0.17828,0.09763,1.39275,0.70116,0.92724,0.00825293,0.00825293,0.00825293
140,1643.19,1.31812,0.66395,0.88859,0.47597,0.15935,0.18035,0.09904,1.39061,0.70661,0.93075,0.00822915,0.00822915,0.00822915
141,1655.39,1.30783,0.6572,0.8871,0.47958,0.14969,0.17595,0.09688,1.42588,0.72849,0.93812,0.00820525,0.00820525,0.00820525
142,1667.37,1.3019,0.67561,0.89084,0.45761,0.14379,0.17013,0.09209,1.50739,0.81254,0.95164,0.00818122,0.00818122,0.00818122
143,1679.54,1.31767,0.66367,0.88962,0.44449,0.14343,0.16355,0.08634,1.57694,0.86273,0.96243,0.00815707,0.00815707,0.00815707
144,1691.64,1.32435,0.65524,0.89054,0.43464,0.15578,0.17153,0.09223,1.47553,0.75392,0.94123,0.0081328,0.0081328,0.0081328
145,1703.78,1.31733,0.6565,0.88966,0.45727,0.1548,0.17768,0.09842,1.41713,0.71364,0.93508,0.00810841,0.00810841,0.00810841
146,1715.97,1.30225,0.65096,0.88687,0.47963,0.15905,0.18118,0.09908,1.40038,0.71149,0.93111,0.00808389,0.00808389,0.00808389
147,1728.19,1.29295,0.64223,0.88658,0.44166,0.16631,0.18292,0.10101,1.39534,0.69535,0.92635,0.00805925,0.00805925,0.00805925
148,1740.54,1.30088,0.64935,0.88576,0.4612,0.16648,0.19015,0.10419,1.39096,0.70089,0.9287,0.0080345,0.0080345,0.0080345
149,1752.8,1.29318,0.65071,0.88447,0.47727,0.16545,0.19449,0.10685,1.36589,0.69777,0.92231,0.00800963,0.00800963,0.00800963
150,1765.08,1.30115,0.64216,0.88625,0.47478,0.16492,0.1914,0.10453,1.38663,0.70187,0.92566,0.00798464,0.00798464,0.00798464
151,1777.37,1.28793,0.64526,0.88599,0.47725,0.16361,0.18863,0.1034,1.38913,0.71653,0.92539,0.00795954,0.00795954,0.00795954
152,1789.65,1.27622,0.64299,0.88276,0.49276,0.15968,0.17923,0.09743,1.41021,0.71981,0.93371,0.00793432,0.00793432,0.00793432
153,1801.95,1.27772,0.63663,0.88396,0.4798,0.16358,0.18537,0.10177,1.39195,0.70139,0.929,0.00790898,0.00790898,0.00790898
154,1814.28,1.27964,0.63581,0.88293,0.52157,0.15849,0.18505,0.10276,1.35902,0.69449,0.92511,0.00788354,0.00788354,0.00788354
155,1826.49,1.27907,0.64648,0.8827,0.50285,0.16402,0.19164,0.10637,1.35177,0.68212,0.92052,0.00785798,0.00785798,0.00785798
156,1838.69,1.28591,0.64052,0.88454,0.47698,0.16504,0.18562,0.10236,1.37597,0.69442,0.92546,0.00783231,0.00783231,0.00783231
157,1850.89,1.28456,0.63957,0.8829,0.45205,0.16466,0.18651,0.10206,1.40309,0.70909,0.92831,0.00780653,0.00780653,0.00780653
158,1863.16,1.27778,0.64029,0.88323,0.50133,0.16098,0.19006,0.10441,1.37564,0.71203,0.92079,0.00778065,0.00778065,0.00778065
159,1875.33,1.28053,0.64231,0.88165,0.47282,0.16183,0.18972,0.10509,1.36743,0.69483,0.92453,0.00775465,0.00775465,0.00775465
160,1887.58,1.2738,0.63325,0.88066,0.45024,0.1652,0.1908,0.10508,1.37612,0.69557,0.92759,0.00772855,0.00772855,0.00772855
161,1899.91,1.26747,0.63063,0.88111,0.45608,0.16645,0.19074,0.10597,1.34706,0.68104,0.92391,0.00770234,0.00770234,0.00770234
162,1912.12,1.25897,0.63102,0.88117,0.4575,0.16046,0.19152,0.10555,1.39186,0.70807,0.92721,0.00767603,0.00767603,0.00767603
163,1924.29,1.2736,0.62737,0.8821,0.43647,0.16426,0.19272,0.10628,1.39491,0.71049,0.92799,0.00764961,0.00764961,0.00764961
164,1936.56,1.26591,0.62836,0.8816,0.47206,0.16444,0.18859,0.10331,1.39033,0.69888,0.93127,0.0076231,0.0076231,0.0076231
165,1948.82,1.25778,0.63899,0.8802,0.48733,0.16345,0.18718,0.10276,1.38223,0.69846,0.92523,0.00759648,0.00759648,0.00759648
166,1961.2,1.26937,0.63517,0.88075,0.48058,0.16544,0.19478,0.10672,1.37425,0.69059,0.92749,0.00756976,0.00756976,0.00756976
167,1973.46,1.2561,0.63623,0.87933,0.47048,0.16584,0.19476,0.10782,1.36656,0.68887,0.92386,0.00754293,0.00754293,0.00754293
168,1985.72,1.26546,0.6291,0.88043,0.44804,0.16781,0.1942,0.1071,1.37004,0.69154,0.92752,0.00751602,0.00751602,0.00751602
169,1998.01,1.25694,0.62962,0.87935,0.4828,0.16783,0.1931,0.1072,1.36379,0.68914,0.92552,0.007489,0.007489,0.007489
170,2010.26,1.26235,0.62331,0.88116,0.4518,0.16735,0.19345,0.1075,1.37134,0.69841,0.92523,0.00746189,0.00746189,0.00746189
171,2023.04,1.24524,0.62229,0.88008,0.43724,0.16928,0.18419,0.1028,1.34957,0.68033,0.91574,0.00743468,0.00743468,0.00743468
172,2035.25,1.24827,0.62493,0.88076,0.43589,0.16636,0.1823,0.10151,1.35864,0.68289,0.91597,0.00740738,0.00740738,0.00740738
173,2047.41,1.24947,0.62752,0.87948,0.48062,0.16526,0.1877,0.10449,1.35442,0.6755,0.91891,0.00737998,0.00737998,0.00737998
174,2059.17,1.25591,0.62134,0.88129,0.47412,0.16359,0.18517,0.10184,1.37132,0.68904,0.92279,0.0073525,0.0073525,0.0073525
175,2070.73,1.25258,0.62222,0.87795,0.48772,0.16637,0.19221,0.10666,1.35061,0.68493,0.91739,0.00732492,0.00732492,0.00732492
176,2082.53,1.24023,0.62611,0.87856,0.49263,0.16599,0.19443,0.10677,1.37655,0.70264,0.92458,0.00729725,0.00729725,0.00729725
177,2094.27,1.24099,0.6267,0.87831,0.49721,0.16039,0.19344,0.10522,1.4045,0.71042,0.92664,0.0072695,0.0072695,0.0072695
178,2105.86,1.24282,0.62277,0.87778,0.50951,0.16199,0.19876,0.10955,1.38244,0.71227,0.92373,0.00724165,0.00724165,0.00724165
179,2117.51,1.24104,0.61443,0.87717,0.48269,0.16572,0.19647,0.10771,1.39332,0.72147,0.92527,0.00721372,0.00721372,0.00721372
180,2129.09,1.24762,0.62376,0.87583,0.49864,0.16549,0.19733,0.10946,1.34839,0.68729,0.91883,0.00718571,0.00718571,0.00718571
181,2140.67,1.2315,0.61451,0.87509,0.48227,0.16465,0.19485,0.108,1.35174,0.68619,0.9225,0.00715761,0.00715761,0.00715761
182,2152.3,1.23082,0.61739,0.87472,0.45005,0.16599,0.19231,0.10561,1.3818,0.697,0.92241,0.00712942,0.00712942,0.00712942
183,2163.84,1.23911,0.61354,0.87721,0.46684,0.16989,0.19893,0.10994,1.35043,0.67807,0.91943,0.00710116,0.00710116,0.00710116
184,2175.38,1.24372,0.61658,0.87632,0.47333,0.16896,0.19494,0.10715,1.34323,0.6672,0.91737,0.00707281,0.00707281,0.00707281
185,2186.97,1.2312,0.61527,0.87564,0.46434,0.17023,0.19455,0.10732,1.35306,0.67049,0.91808,0.00704439,0.00704439,0.00704439
